"File","LineNumber","Pattern","Text"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","49","FILE_NAME","private static final String FILE_NAME_2 = ""1""; // 檔名2"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","145","FILE_NAME","outputFilePath1 = fileDir + FILE_NAME_1;"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","147","FILE_NAME","outputFilePath2 = fileDir + FILE_NAME_1 + ""-"" + FILE_NAME_2;"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","53","outputFile","private String outputFilePath1; // 產檔路徑1"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","54","outputFile","private String outputFilePath2; // 產檔路徑2"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","103","outputFile","textFile.writeFileContent(outputFilePath1, fileC061Contents, CHARSET);"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","108","outputFile","textFile.writeFileContent(outputFilePath2, fileC061005Contents, CHARSET);"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","145","outputFile","outputFilePath1 = fileDir + FILE_NAME_1;"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","147","outputFile","outputFilePath2 = fileDir + FILE_NAME_1 + ""-"" + FILE_NAME_2;"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","150","outputFile","textFile.deleteFile(outputFilePath1);"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C061Lsnr.java","151","outputFile","textFile.deleteFile(outputFilePath2);"
"D:\jsp\van_doc_1\c061\src\main\java\com\bot\ncl\adapter\in\svc\C061_I.java","11","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","67","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C063"";"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","140","FILE_NAME","fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","468","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","71","outputFile","private String outputFilePath; // C063路徑"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","139","outputFile","outputFilePath ="
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","144","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","313","outputFile","textFile.writeFileContent(outputFilePath, fileC063Contents, CHARSET);"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C063Lsnr.java","314","outputFile","upload(outputFilePath, ""RPT"", """");"
"D:\jsp\van_doc_1\c063\src\main\java\com\bot\ncl\adapter\in\svc\C063__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","67","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C064""; // 檔名"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","167","FILE_NAME","fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","431","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","71","outputFile","private String outputFilePath; // C064路徑"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","138","outputFile","textFile.writeFileContent(outputFilePath, fileC064Contents, CHARSET);"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","139","outputFile","upload(outputFilePath, ""RPT"", """");"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","166","outputFile","outputFilePath ="
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","171","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","18","\.dat","import com.bot.txcontrol.util.date.DateDto;"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C064Lsnr.java","19","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\c064\src\main\java\com\bot\ncl\adapter\in\svc\C064__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c065\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C065Lsnr.java","54","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C065"";"
"D:\jsp\van_doc_1\c065\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C065Lsnr.java","107","FILE_NAME","filePath = fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c065\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C065Lsnr.java","262","FILE_NAME","String filePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c065\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C065Lsnr.java","367","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c065\src\main\java\com\bot\ncl\adapter\in\svc\C065__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c066\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C066Lsnr.java","52","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C066"";"
"D:\jsp\van_doc_1\c066\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C066Lsnr.java","96","FILE_NAME","filePath = fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c066\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C066Lsnr.java","375","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c066\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C066Lsnr.java","15","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\c066\src\main\java\com\bot\ncl\adapter\in\svc\C066__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","67","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C067""; // 檔名"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","149","FILE_NAME","fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","393","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","71","outputFile","private String outputFilePath; // C067路徑"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","120","outputFile","textFile.writeFileContent(outputFilePath, fileC067Contents, CHARSET);"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","121","outputFile","upload(outputFilePath, ""RPT"", """");"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","148","outputFile","outputFilePath ="
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","153","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C067Lsnr.java","18","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\c067\src\main\java\com\bot\ncl\adapter\in\svc\C067__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C068Lsnr.java","45","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C068""; // 檔名"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C068Lsnr.java","110","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C068Lsnr.java","48","outputFile","private String outputFilePath; // 產檔路徑"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C068Lsnr.java","88","outputFile","textFile.writeFileContent(outputFilePath, fileC068Contents, CHARSET_BIG5);"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C068Lsnr.java","110","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C068Lsnr.java","112","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c068\src\main\java\com\bot\ncl\adapter\in\svc\C068_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C069Lsnr.java","45","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C069""; // 檔名"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C069Lsnr.java","110","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C069Lsnr.java","48","outputFile","private String outputFilePath; // 產檔路徑"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C069Lsnr.java","88","outputFile","textFile.writeFileContent(outputFilePath, fileC069Contents, CHARSET_BIG5);"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C069Lsnr.java","110","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C069Lsnr.java","112","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c069\src\main\java\com\bot\ncl\adapter\in\svc\C069_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C072mLsnr.java","55","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C072-M"";"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C072mLsnr.java","126","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C072mLsnr.java","60","outputFile","private String outputFilePath;"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C072mLsnr.java","103","outputFile","textFile.writeFileContent(outputFilePath, fileC072mContents, CHARSET);"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C072mLsnr.java","126","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C072mLsnr.java","129","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c072m\src\main\java\com\bot\ncl\adapter\in\svc\C072m_I.java","11","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","61","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C073"";"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","142","FILE_NAME","outputFilePath = fileDir + CONVF_RPT + PATH_SEPARATOR + entdy + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","635","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","68","outputFile","private String outputFilePath; // C073路徑"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","142","outputFile","outputFilePath = fileDir + CONVF_RPT + PATH_SEPARATOR + entdy + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","146","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","394","outputFile","textFile.writeFileContent(outputFilePath, fileC073Contents, OUTCHARSET);"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C073Lsnr.java","395","outputFile","upload(outputFilePath, ""RPT"", """");"
"D:\jsp\van_doc_1\c073\src\main\java\com\bot\ncl\adapter\in\svc\C073__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","57","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C074"";"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","140","FILE_NAME","fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","486","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","64","outputFile","private String outputFilePath; // C074路徑"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","139","outputFile","outputFilePath ="
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","144","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","355","outputFile","textFile.writeFileContent(outputFilePath, fileC074Contents, OUTCHARSET);"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C074Lsnr.java","356","outputFile","upload(outputFilePath, ""RPT"", """");"
"D:\jsp\van_doc_1\c074\src\main\java\com\bot\ncl\adapter\in\svc\C074__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076Lsnr.java","59","FILE_NAME","private static final String FILE_NAME = ""BD/C076"";"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076Lsnr.java","105","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076Lsnr.java","52","outputFile","private String outputFilePath;"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076Lsnr.java","105","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076Lsnr.java","109","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076Lsnr.java","484","outputFile","textFile.writeFileContent(outputFilePath, fileC076Contents, OUTCHARSET);"
"D:\jsp\van_doc_1\c076\src\main\java\com\bot\ncl\adapter\in\svc\C076__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C0761Lsnr.java","48","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C076-1"";"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C0761Lsnr.java","98","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C0761Lsnr.java","45","outputFile","private String outputFilePath;"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C0761Lsnr.java","98","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C0761Lsnr.java","99","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C0761Lsnr.java","208","outputFile","textFile.writeFileContent(outputFilePath, fileC0761Contents, OUTCHARSET);"
"D:\jsp\van_doc_1\c0761\src\main\java\com\bot\ncl\adapter\in\svc\C0761__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076ALsnr.java","52","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C076-A"";"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076ALsnr.java","87","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076ALsnr.java","45","outputFile","private String outputFilePath;"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076ALsnr.java","87","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076ALsnr.java","88","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C076ALsnr.java","14","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\c076a\src\main\java\com\bot\ncl\adapter\in\svc\C076A__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c077\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077Lsnr.java","18","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\c077\src\main\java\com\bot\ncl\adapter\in\svc\C077_I.java","11","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077_RPTLsnr.java","59","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C077"";"
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077_RPTLsnr.java","147","FILE_NAME","fileDir + CONVF_RPT + PATH_SEPARATOR + processDateInt + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077_RPTLsnr.java","66","outputFile","private String outputFilePath;"
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077_RPTLsnr.java","104","outputFile","textFile.writeFileContent(outputFilePath, fileC077Contents, CHARSET);"
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077_RPTLsnr.java","146","outputFile","outputFilePath ="
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C077_RPTLsnr.java","150","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c077_rpt\src\main\java\com\bot\ncl\adapter\in\svc\C077_RPT_I.java","11","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C078Lsnr.java","44","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C078""; // 檔名"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C078Lsnr.java","115","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C078Lsnr.java","51","outputFile","private String outputFilePath; // 產檔路徑"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C078Lsnr.java","91","outputFile","textFile.writeFileContent(outputFilePath, fileC078Contents, CHARSET_BIG5);"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C078Lsnr.java","115","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C078Lsnr.java","117","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\c078\src\main\java\com\bot\ncl\adapter\in\svc\C078_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","82","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C079"";"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","84","FILE_NAME","private static final String readFILE_NAME = ""EXDTL"";"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","172","FILE_NAME","readFilePath = readFdDir + PATH_SEPARATOR + readFILE_NAME;"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","183","FILE_NAME","+ readFILE_NAME; // 來源檔在FTP的位置"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","191","FILE_NAME","fileDir + CONVF_RPT + PATH_SEPARATOR + processDate + PATH_SEPARATOR + FILE_NAME;"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","850","FILE_NAME","responseTextMap.put(""RPTNAME"", FILE_NAME);"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","16","\.dat","import com.bot.txcontrol.util.date.DateDto;"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C079Lsnr.java","17","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\in\svc\C079__I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c079\src\main\java\com\bot\ncl\adapter\out\svc\C079_S000_O.java","12","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\c080\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C080Lsnr.java","93","FILE_NAME","private static final String FILE_NAME = ""CL-BH-C080"";"
"D:\jsp\van_doc_1\c080\src\main\java\com\bot\ncl\adapter\event\app\lsnr\C080Lsnr.java","95","FILE_NAME","private static final String readFILE_NAME = ""EXDTL"";"
